,APC-A CONTROL,FITC-A CONTROL,FSC-A CONTROL,FSC-H CONTROL,FSC-W CONTROL,HV 450-A CONTROL,PE-A CONTROL,PE-CF594-YG-A CONTROL,SSC-A CONTROL,SSC-H CONTROL,SSC-W CONTROL,Time CONTROL,APC-A EXP,FITC-A EXP,FSC-A EXP,FSC-H EXP,FSC-W EXP,HV 450-A EXP,PE-A EXP,PE-CF594-YG-A EXP,SSC-A EXP,SSC-H EXP,SSC-W EXP,Time EXP
45,33.599998474121094,36.27000045776367,117167.59375,71994.2890625,106657.0,29.760000228881836,44.79999923706055,23.200000762939453,33677.16015625,70188.15625,31445.0,4.699999809265137,667.7999877929688,117.18000030517578,102889.21875,73382.25,91888.0,103.68000030517578,123.20000457763672,60.0,28919.279296875,70549.9453125,26864.0,12.100000381469727
46,51.23999786376953,86.48999786376953,172609.421875,73467.3125,153975.0,36.47999954223633,128.8000030517578,60.79999923706055,66181.59375,70973.75,61111.0,4.699999809265137,49.55999755859375,68.81999969482422,88202.1484375,74799.3125,77279.0,202.55999755859375,100.80000305175781,41.60000228881836,22688.279296875,69719.09375,21327.0,12.300000190734863
47,-21.84000015258789,5.579999923706055,26121.9609375,67345.7421875,25420.0,19.19999885559082,-26.399999618530273,23.200000762939453,14826.990234375,66921.6015625,14520.0,4.800000190734863,13.4399995803833,119.04000091552734,93272.0390625,73809.4375,82817.0,47.03999710083008,47.20000076293945,38.400001525878906,28524.9609375,70170.4921875,26641.0,12.300000190734863
48,47.87999725341797,55.79999923706055,90124.3828125,72894.1171875,81027.0,9.59999942779541,93.5999984741211,42.400001525878906,18534.900390625,69638.4375,17443.0,4.900000095367432,687.1199951171875,437.1000061035156,123236.453125,72728.46875,111049.0,151.67999267578125,100.0,22.399999618530273,21860.580078125,69060.25,20745.0,12.5
49,33.599998474121094,95.79000091552734,92453.3046875,74949.84375,80841.0,46.07999801635742,123.20000457763672,79.20000457763672,25026.30078125,70183.734375,23369.0,4.900000095367432,168.0,111.5999984741211,95333.6328125,74350.953125,84031.0,88.31999969482422,49.60000228881836,69.5999984741211,27023.009765625,69149.1953125,25611.0,12.899999618530273
50,46.19999694824219,51.150001525878906,110403.2734375,72001.0859375,100490.0,20.15999984741211,76.80000305175781,10.40000057220459,21841.05078125,67844.1171875,21098.0,5.099999904632568,202.4399871826172,3.7200000286102295,99701.359375,72409.6328125,90237.0,154.55999755859375,35.20000076293945,9.600000381469727,15201.7802734375,68438.8125,14557.0,13.100000381469727
51,61.31999969482422,96.72000122070312,107606.6953125,76045.03125,92736.0,53.7599983215332,112.0,52.0,57951.08984375,72500.8125,52384.0,5.099999904632568,357.8399963378906,55.79999923706055,88212.875,73835.765625,78297.0,125.75999450683594,68.80000305175781,51.20000076293945,27619.140625,68611.8046875,26381.0,13.199999809265137
52,59.63999938964844,64.16999816894531,117049.0,71781.4375,106865.0,37.439998626708984,43.20000076293945,2.4000000953674316,24233.009765625,70032.8359375,22677.0,5.099999904632568,47.03999710083008,891.8699951171875,97850.8203125,73049.8125,87786.0,276.47998046875,59.20000076293945,40.79999923706055,21310.94921875,69449.75,20110.0,13.300000190734863
53,57.119998931884766,65.0999984741211,119339.0625,70865.546875,110364.0,18.239999771118164,57.60000228881836,34.400001525878906,23712.2109375,69686.25,22300.0,5.300000190734863,1657.3199462890625,420.3600158691406,144923.015625,77609.9765625,122377.0,187.1999969482422,943.2000122070312,447.20001220703125,116403.453125,73945.78125,103165.0,13.5
54,94.07999420166016,57.65999984741211,94912.875,72197.0625,86156.0,24.959999084472656,48.0,13.600000381469727,25614.990234375,69310.65625,24220.0,5.300000190734863,103.31999969482422,493.83001708984375,84492.359375,72954.1328125,75901.0,118.07999420166016,80.80000305175781,31.200000762939453,16011.810546875,68832.40625,15245.0,14.0
55,6.71999979019165,60.45000076293945,80670.6796875,72741.2421875,72680.0,35.52000045776367,36.0,48.79999923706055,19961.51953125,67880.78125,19272.0,5.300000190734863,21.0,823.97998046875,94563.1328125,74669.7421875,82996.0,33.599998474121094,17.600000381469727,70.4000015258789,22631.55078125,68261.296875,21728.0,14.100000381469727
56,44.52000045776367,25.110000610351562,92792.3203125,73249.390625,83021.0,26.8799991607666,68.0,16.80000114440918,23231.400390625,72057.03125,21129.0,5.400000095367432,48.71999740600586,51.150001525878906,87376.0390625,74141.90625,77234.0,59.52000045776367,52.79999923706055,15.199999809265137,18683.69921875,72530.203125,16882.0,15.300000190734863
57,47.87999725341797,138.57000732421875,117809.453125,72895.125,105916.0,46.07999801635742,65.5999984741211,85.5999984741211,25735.890625,69741.4609375,24184.0,5.5,49.55999755859375,55.79999923706055,96027.75,71919.859375,87504.0,5.759999752044678,60.0,24.80000114440918,26448.26953125,69970.6875,24772.0,15.399999618530273
58,68.04000091552734,181.35000610351562,139657.484375,72970.8828125,125428.0,94.07999420166016,134.40000915527344,105.5999984741211,36180.71875,70468.9609375,33648.0,5.599999904632568,217.55999755859375,75.33000183105469,95851.5390625,75290.671875,83433.0,65.27999877929688,89.5999984741211,49.60000228881836,23688.029296875,70013.9140625,22173.0,16.0
59,21.0,24.18000030517578,132396.6875,70703.0625,122721.0,15.359999656677246,14.40000057220459,33.60000228881836,38597.7890625,69028.375,36645.0,5.900000095367432,63.839996337890625,2113.89013671875,93105.8828125,81241.2578125,75107.0,23.03999900817871,66.4000015258789,33.60000228881836,28785.359375,74367.390625,25367.0,16.100000381469727
60,16.799999237060547,89.27999877929688,117444.3046875,73420.6171875,104832.0,55.68000030517578,58.400001525878906,36.0,28990.890625,71105.8125,26720.0,6.099999904632568,75.5999984741211,110.66999816894531,106242.5703125,72659.1953125,95827.0,34.55999755859375,69.5999984741211,64.0,16729.76953125,70053.1640625,15651.0,16.299999237060547
61,81.47999572753906,135.77999877929688,120232.84375,73370.765625,107394.0,87.36000061035156,132.0,63.20000076293945,28688.640625,69805.40625,26934.0,6.099999904632568,1201.199951171875,169.25999450683594,151493.703125,80657.484375,123092.0,102.72000122070312,721.6000366210938,188.8000030517578,118293.2109375,73667.4140625,105236.0,17.200000762939453
62,15.119999885559082,93.0,100566.3359375,73019.2265625,90260.0,19.19999885559082,44.79999923706055,56.0,30934.58984375,74479.3984375,27220.0,6.300000190734863,43.68000030517578,25.110000610351562,81121.59375,73970.171875,71872.0,12.479999542236328,30.399999618530273,17.600000381469727,18706.94921875,69201.7734375,17716.0,17.200000762939453
63,6.71999979019165,40.92000198364258,77733.3984375,75177.6171875,67764.0,15.359999656677246,30.399999618530273,18.399999618530273,25727.51953125,68151.9296875,24740.0,6.400000095367432,73.07999420166016,58.59000015258789,105906.234375,74378.953125,93315.0,20.15999984741211,38.400001525878906,56.0,21571.349609375,70211.0703125,20135.0,17.5
64,25.19999885559082,47.43000030517578,126807.5546875,71706.8046875,115895.0,10.559999465942383,8.0,23.200000762939453,30954.12109375,68517.890625,29607.0,6.5,20.15999984741211,41.849998474121094,74133.4921875,74620.8203125,65108.0,35.52000045776367,54.400001525878906,29.600000381469727,21016.140625,69197.8359375,19904.0,17.700000762939453
65,35.279998779296875,21.389999389648438,86427.3203125,69138.484375,81924.0,3.8399999141693115,26.399999618530273,25.600000381469727,24916.560546875,73848.2109375,22112.0,6.5,861.0,106.95000457763672,72578.421875,77425.8125,61433.0,86.4000015258789,144.0,77.5999984741211,67620.296875,74299.0,59645.0,17.700000762939453
66,35.279998779296875,31.6200008392334,93251.2734375,70755.7421875,86372.0,-7.679999828338623,28.80000114440918,21.600000381469727,22944.029296875,68735.6015625,21876.0,6.599999904632568,31.919998168945312,6135.2099609375,101090.9453125,74536.4296875,88884.0,62.39999771118164,49.60000228881836,47.20000076293945,23682.44921875,70805.34375,21920.0,18.0
67,60.47999954223633,97.6500015258789,150514.15625,76261.3125,129346.0,48.0,88.80000305175781,41.60000228881836,75618.296875,72247.15625,68594.0,6.900000095367432,156.239990234375,82.77000427246094,86430.0,73770.8828125,76782.0,117.1199951171875,80.80000305175781,54.400001525878906,17768.580078125,70617.4375,16490.0,18.0
68,16.799999237060547,46.5,99539.890625,72148.453125,90417.0,2.879999876022339,50.400001525878906,32.79999923706055,28389.1796875,69212.953125,26881.0,7.0,246.1199951171875,41.849998474121094,88954.5625,74424.2578125,78331.0,135.36000061035156,32.0,19.200000762939453,19688.099609375,71117.1953125,18143.0,18.5
69,56.279998779296875,70.68000030517578,130968.921875,70839.359375,121164.0,26.8799991607666,73.5999984741211,27.200000762939453,23911.23046875,70524.1484375,22220.0,7.0,55.439998626708984,8498.33984375,112156.6640625,74122.6484375,99164.0,29.760000228881836,29.600000381469727,40.79999923706055,33227.0390625,70207.875,31016.0,18.600000381469727
70,49.55999755859375,53.01000213623047,100361.984375,72025.0078125,91320.0,24.0,38.400001525878906,38.400001525878906,18643.7109375,70987.34375,17212.0,7.0,592.199951171875,159.02999877929688,155765.625,77863.8046875,131104.0,52.79999923706055,827.2000122070312,216.0,99288.6640625,72232.3828125,90084.0,19.0
71,74.75999450683594,108.80999755859375,145424.84375,73965.1953125,128852.0,35.52000045776367,103.20000457763672,64.80000305175781,50250.69140625,70603.4921875,46644.0,7.0,283.0799865722656,43.709999084472656,80051.6015625,73853.5703125,71036.0,305.2799987792969,49.60000228881836,29.600000381469727,21110.0703125,68151.2109375,20300.0,19.200000762939453
72,30.239999771118164,78.12000274658203,99687.2890625,70687.0078125,92423.0,16.31999969482422,86.4000015258789,40.79999923706055,22307.91015625,72796.453125,20083.0,7.099999904632568,29.399999618530273,41.849998474121094,119275.4140625,71510.0390625,109311.0,44.15999984741211,76.0,24.80000114440918,22136.791015625,67871.6640625,21375.0,19.5
73,31.919998168945312,66.02999877929688,102767.28125,71644.6640625,94005.0,67.19999694824219,71.20000457763672,46.400001525878906,24281.37109375,70383.6484375,22609.0,7.099999904632568,65.5199966430664,48.36000061035156,82800.609375,74855.4453125,72492.0,43.20000076293945,68.80000305175781,34.400001525878906,25260.66015625,69082.0625,23964.0,19.5
74,47.87999725341797,139.5,128981.03125,76962.796875,109831.0,44.15999984741211,84.80000305175781,82.4000015258789,66052.3203125,71831.8984375,60263.0,7.400000095367432,40.31999969482422,6290.52001953125,117365.9140625,72314.125,106365.0,48.0,65.5999984741211,52.79999923706055,27403.380859375,69337.3984375,25901.0,19.700000762939453
75,10.079999923706055,54.869998931884766,86568.0234375,73062.7421875,77650.0,38.39999771118164,36.0,39.20000076293945,19618.349609375,70096.3984375,18342.0,7.5,21.84000015258789,217.6199951171875,112644.421875,72964.5859375,101176.0,118.07999420166016,63.20000076293945,29.600000381469727,15100.41015625,68666.421875,14412.0,19.899999618530273
76,34.439998626708984,69.75,90225.5546875,73585.3203125,80356.0,33.599998474121094,25.600000381469727,48.79999923706055,23259.30078125,68675.515625,22196.0,7.599999904632568,241.07998657226562,78.12000274658203,110395.90625,73732.28125,98124.0,161.27999877929688,60.79999923706055,26.399999618530273,26810.970703125,79419.8125,22124.0,20.200000762939453
77,15.959999084472656,60.45000076293945,86065.5234375,72083.5078125,78248.0,14.399999618530273,22.399999618530273,46.400001525878906,31315.890625,69278.8984375,29624.0,7.699999809265137,68.87999725341797,218.5500030517578,79638.8828125,73364.375,71141.0,125.75999450683594,80.0,62.400001525878906,18439.109375,68781.6875,17569.0,20.399999618530273
78,65.5199966430664,100.44000244140625,117611.1328125,76139.59375,101232.0,33.599998474121094,99.20000457763672,46.400001525878906,68867.4296875,72734.09375,62052.0,7.699999809265137,1228.919921875,97.6500015258789,143103.296875,78685.921875,119188.0,79.68000030517578,1207.2000732421875,257.6000061035156,91256.25,74429.6328125,80352.0,20.700000762939453
79,336.0,311.54998779296875,262143.0,69175.21875,248352.0,198.72000122070312,224.8000030517578,214.40000915527344,229727.671875,89692.5546875,167856.0,7.800000190734863,1326.3599853515625,91.13999938964844,115560.9296875,82736.8671875,91536.0,118.07999420166016,864.7999877929688,192.0,99700.6484375,72096.71875,90628.0,20.700000762939453
80,10.079999923706055,26.969999313354492,113747.9140625,71864.5625,103731.0,41.279998779296875,58.400001525878906,28.80000114440918,25066.291015625,68155.1796875,24103.0,8.100000381469727,312.47998046875,24.18000030517578,90054.03125,73826.703125,79941.0,62.39999771118164,16.80000114440918,16.0,18186.150390625,69144.7265625,17237.0,20.799999237060547
81,2.5199999809265137,39.060001373291016,64238.9296875,88050.59375,47813.0,10.559999465942383,63.20000076293945,39.20000076293945,33247.5,76076.53125,28641.0,8.199999809265137,1270.919921875,159.02999877929688,116849.34375,79826.5390625,95931.0,195.83999633789062,1160.0,271.20001220703125,79496.3984375,72768.7265625,71595.0,21.0
